Date,City,Dept,Product,Sale,Prediction,Type,,Difference
19-04-2015,A,Mens Upper,2599,82,61,History,,21
19-04-2015,B,Mens Upper,2599,81,90,History,,-9
19-04-2015,C,Mens Upper,2599,54,50,History,,4
19-04-2015,A,Mens Upper,2600,33,25,History,,8
19-04-2015,B,Mens Upper,2600,49,54,History,,-5
19-04-2015,C,Mens Upper,2600,11,8,History,,3
19-04-2015,A,Mens Upper,2601,15,5,History,,10
19-04-2015,B,Mens Upper,2601,17,12,History,,5
19-04-2015,C,Mens Upper,2601,11,7,History,,4
19-04-2015,A,Mens Upper,2724,183,119,History,,64
19-04-2015,B,Mens Upper,2724,166,180,History,,-14
19-04-2015,C,Mens Upper,2724,66,75,History,,-9
19-04-2015,A,Mens Upper,2725,97,51,History,,46
19-04-2015,B,Mens Upper,2725,81,88,History,,-7
19-04-2015,C,Mens Upper,2725,49,54,History,,-5
19-04-2015,A,Mens Upper,2726,34,31,History,,3
19-04-2015,B,Mens Upper,2726,32,24,History,,8
19-04-2015,C,Mens Upper,2726,13,12,History,,1
19-04-2015,A,Mens Upper,29362,8,16,History,,-8
19-04-2015,B,Mens Upper,29362,70,89,History,,-19
19-04-2015,C,Mens Upper,29362,39,49,History,,-10
19-04-2015,A,Mens Upper,63,306,279,History,,27
19-04-2015,B,Mens Upper,63,196,208,History,,-12
19-04-2015,C,Mens Upper,63,92,98,History,,-6
26-04-2015,A,Footwear Mens,17295,2,2,History,,0
26-04-2015,B,Footwear Mens,17295,8,8,History,,0
26-04-2015,C,Footwear Mens,17295,1,0,History,,1
26-04-2015,A,Footwear Mens,17298,2,1,History,,1
26-04-2015,B,Footwear Mens,17298,2,1,History,,1
26-04-2015,C,Footwear Mens,17298,0,0,History,,0
26-04-2015,C,Footwear Mens,17300,0,0,History,,0
26-04-2015,A,Home Furnishing,17514,0,4,History,,-4
26-04-2015,B,Home Furnishing,17514,5,2,History,,3
26-04-2015,C,Home Furnishing,17514,1,2,History,,-1
26-04-2015,A,Home Furnishing,17515,0,0,History,,0
26-04-2015,B,Home Furnishing,17515,3,3,History,,0
26-04-2015,C,Home Furnishing,17515,0,2,History,,-2
26-04-2015,A,Home Furnishing,17516,1,1,History,,0
26-04-2015,B,Home Furnishing,17516,0,2,History,,-2
26-04-2015,C,Home Furnishing,17516,0,0,History,,0
26-04-2015,A,Home Furnishing,17517,0,0,History,,0
26-04-2015,C,Home Furnishing,17517,0,0,History,,0
26-04-2015,A,Home Furnishing,17518,3,2,History,,1
26-04-2015,B,Home Furnishing,17518,1,2,History,,-1
26-04-2015,C,Home Furnishing,17518,2,2,History,,0
26-04-2015,A,Home Furnishing,17540,0,1,History,,-1
26-04-2015,B,Home Furnishing,17540,1,1,History,,0
26-04-2015,C,Home Furnishing,17540,2,1,History,,1
26-04-2015,A,Home Furnishing,243,0,0,History,,0
26-04-2015,B,Home Furnishing,243,0,1,History,,-1
26-04-2015,C,Home Furnishing,243,0,1,History,,-1
26-04-2015,A,Home Furnishing,34327,0,2,History,,-2
26-04-2015,B,Home Furnishing,34327,2,8,History,,-6
26-04-2015,C,Home Furnishing,34327,9,4,History,,5
26-04-2015,A,Infant W-Wear,13245,0,0,History,,0
26-04-2015,B,Infant W-Wear,13245,0,0,History,,0
26-04-2015,C,Infant W-Wear,13245,0,0,History,,0
26-04-2015,A,Infant W-Wear,13246,0,0,History,,0
26-04-2015,B,Infant W-Wear,13246,0,0,History,,0
26-04-2015,C,Infant W-Wear,13246,0,0,History,,0
26-04-2015,A,Infant W-Wear,13247,0,0,History,,0
26-04-2015,A,Infant W-Wear,13248,0,0,History,,0
26-04-2015,B,Infant W-Wear,13248,0,0,History,,0
26-04-2015,A,Infant W-Wear,26947,0,0,History,,0
26-04-2015,B,Infant W-Wear,26947,0,0,History,,0
26-04-2015,C,Infant W-Wear,26947,0,0,History,,0
26-04-2015,A,Ladies Lower,15663,0,3,History,,-3
26-04-2015,B,Ladies Lower,15663,5,7,History,,-2
26-04-2015,C,Ladies Lower,15663,0,1,History,,-1
26-04-2015,A,Ladies Lower,15664,6,5,History,,1
26-04-2015,B,Ladies Lower,15664,3,2,History,,1
26-04-2015,C,Ladies Lower,15664,1,2,History,,-1
26-04-2015,A,Ladies Lower,15665,1,1,History,,0
26-04-2015,B,Ladies Lower,15665,0,0,History,,0
26-04-2015,C,Ladies Lower,15665,0,0,History,,0
26-04-2015,A,Ladies Lower,15666,3,3,History,,0
26-04-2015,B,Ladies Lower,15666,4,2,History,,2
26-04-2015,C,Ladies Lower,15666,2,2,History,,0
26-04-2015,A,Ladies Lower,15667,14,8,History,,6
26-04-2015,B,Ladies Lower,15667,15,6,History,,9
26-04-2015,C,Ladies Lower,15667,1,5,History,,-4
26-04-2015,A,Ladies Lower,18108,1,2,History,,-1
26-04-2015,B,Ladies Lower,18108,3,3,History,,0
26-04-2015,C,Ladies Lower,18108,2,2,History,,0
26-04-2015,A,Ladies Lower,44,0,1,History,,-1
26-04-2015,C,Ladies Lower,44,0,0,History,,0
26-04-2015,A,Ladies Upper,2871,91,105,History,,-14
26-04-2015,B,Ladies Upper,2871,59,83,History,,-24
26-04-2015,C,Ladies Upper,2871,32,34,History,,-2
26-04-2015,A,Ladies Upper,2875,70,94,History,,-24
26-04-2015,B,Ladies Upper,2875,90,83,History,,7
26-04-2015,C,Ladies Upper,2875,40,52,History,,-12
26-04-2015,A,Ladies Upper,2876,20,24,History,,-4
26-04-2015,B,Ladies Upper,2876,29,20,History,,9
26-04-2015,C,Ladies Upper,2876,15,17,History,,-2
26-04-2015,A,Ladies Upper,2877,16,18,History,,-2
26-04-2015,B,Ladies Upper,2877,45,21,History,,24
26-04-2015,C,Ladies Upper,2877,9,16,History,,-7
26-04-2015,A,Ladies Upper,2878,121,91,History,,30
26-04-2015,B,Ladies Upper,2878,98,91,History,,7
26-04-2015,C,Ladies Upper,2878,72,73,History,,-1
26-04-2015,A,Ladies Upper,2879,1,1,History,,0
26-04-2015,C,Ladies Upper,2879,2,2,History,,0
26-04-2015,A,Ladies Upper,2880,0,1,History,,-1
26-04-2015,B,Ladies Upper,2880,0,2,History,,-2
26-04-2015,C,Ladies Upper,2880,0,0,History,,0
26-04-2015,A,Ladies Upper,33260,3,3,History,,0
26-04-2015,B,Ladies Upper,33260,3,0,History,,3
26-04-2015,C,Ladies Upper,33260,1,1,History,,0
26-04-2015,A,Mens Lower,15350,6,12,History,,-6
26-04-2015,B,Mens Lower,15350,5,3,History,,2
26-04-2015,C,Mens Lower,15350,25,15,History,,10
26-04-2015,A,Mens Lower,15352,7,8,History,,-1
26-04-2015,B,Mens Lower,15352,5,6,History,,-1
26-04-2015,C,Mens Lower,15352,11,17,History,,-6
26-04-2015,A,Mens Lower,15353,10,14,History,,-4
26-04-2015,B,Mens Lower,15353,8,7,History,,1
26-04-2015,C,Mens Lower,15353,8,9,History,,-1
26-04-2015,A,Mens Lower,15355,16,13,History,,3
26-04-2015,B,Mens Lower,15355,22,17,History,,5
26-04-2015,C,Mens Lower,15355,1,4,History,,-3
26-04-2015,A,Mens Lower,15356,6,8,History,,-2
26-04-2015,B,Mens Lower,15356,8,8,History,,0
26-04-2015,C,Mens Lower,15356,15,18,History,,-3
26-04-2015,A,Mens Lower,15357,19,22,History,,-3
26-04-2015,B,Mens Lower,15357,20,13,History,,7
26-04-2015,C,Mens Lower,15357,21,18,History,,3
26-04-2015,A,Mens Lower,25943,42,38,History,,4
26-04-2015,B,Mens Lower,25943,40,28,History,,12
26-04-2015,C,Mens Lower,25943,75,46,History,,29
26-04-2015,A,Mens Lower,52,14,9,History,,5
26-04-2015,B,Mens Lower,52,10,8,History,,2
26-04-2015,C,Mens Lower,52,5,6,History,,-1
26-04-2015,A,Mens Upper,20,0,2,History,,-2
26-04-2015,A,Mens Upper,2885,0,4,History,,-4
26-04-2015,B,Mens Upper,2885,4,7,History,,-3
26-04-2015,C,Mens Upper,2885,5,1,History,,4
26-04-2015,A,Mens Upper,2886,4,3,History,,1
26-04-2015,B,Mens Upper,2886,1,5,History,,-4
26-04-2015,C,Mens Upper,2886,0,0,History,,0
26-04-2015,A,Mens Upper,2887,11,5,History,,6
26-04-2015,B,Mens Upper,2887,1,7,History,,-6
26-04-2015,C,Mens Upper,2887,1,2,History,,-1
26-04-2015,A,Mens Upper,19453,14,11,History,,3
26-04-2015,B,Mens Upper,19453,8,10,History,,-2
26-04-2015,C,Mens Upper,19453,5,4,History,,1
26-04-2015,A,Mens Upper,2598,93,97,History,,-4
26-04-2015,B,Mens Upper,2598,95,137,History,,-42
26-04-2015,C,Mens Upper,2598,20,37,History,,-17
26-04-2015,A,Mens Upper,2599,56,75,History,,-19
26-04-2015,B,Mens Upper,2599,63,62,History,,1
26-04-2015,C,Mens Upper,2599,74,51,History,,23
26-04-2015,A,Mens Upper,2600,29,16,History,,13
26-04-2015,B,Mens Upper,2600,50,52,History,,-2
26-04-2015,C,Mens Upper,2600,8,10,History,,-2
26-04-2015,A,Mens Upper,2601,9,6,History,,3
26-04-2015,B,Mens Upper,2601,21,11,History,,10
26-04-2015,C,Mens Upper,2601,6,8,History,,-2
26-04-2015,A,Mens Upper,2724,143,158,History,,-15
26-04-2015,B,Mens Upper,2724,152,151,History,,1
26-04-2015,C,Mens Upper,2724,80,71,History,,9
26-04-2015,A,Mens Upper,2725,90,87,History,,3
26-04-2015,B,Mens Upper,2725,50,50,History,,0
26-04-2015,C,Mens Upper,2725,41,44,History,,-3
26-04-2015,A,Mens Upper,2726,36,29,History,,7
26-04-2015,B,Mens Upper,2726,32,27,History,,5
26-04-2015,C,Mens Upper,2726,33,18,History,,15
26-04-2015,A,Mens Upper,29362,10,14,History,,-4
26-04-2015,B,Mens Upper,29362,41,65,History,,-24
26-04-2015,C,Mens Upper,29362,23,19,History,,4
26-04-2015,A,Mens Upper,63,113,207,History,,-94
26-04-2015,B,Mens Upper,63,164,155,History,,9
26-04-2015,C,Mens Upper,63,57,75,History,,-18
04-05-2015,A,Footwear Mens,17295,0,1,History,,-1
04-05-2015,B,Footwear Mens,17295,3,2,History,,1
04-05-2015,C,Footwear Mens,17295,0,0,History,,0
04-05-2015,A,Footwear Mens,17298,0,0,History,,0
04-05-2015,B,Footwear Mens,17298,1,0,History,,1
04-05-2015,C,Footwear Mens,17298,0,1,History,,-1
04-05-2015,C,Footwear Mens,17300,0,1,History,,-1
04-05-2015,A,Home Furnishing,17514,1,2,History,,-1
04-05-2015,B,Home Furnishing,17514,6,1,History,,5
04-05-2015,C,Home Furnishing,17514,0,3,History,,-3
04-05-2015,A,Home Furnishing,17515,0,1,History,,-1
04-05-2015,B,Home Furnishing,17515,4,1,History,,3
04-05-2015,C,Home Furnishing,17515,0,0,History,,0
04-05-2015,A,Home Furnishing,17516,1,2,History,,-1
04-05-2015,B,Home Furnishing,17516,2,0,History,,2
04-05-2015,C,Home Furnishing,17516,1,1,History,,0
04-05-2015,A,Home Furnishing,17517,0,0,History,,0
04-05-2015,C,Home Furnishing,17517,0,0,History,,0
04-05-2015,A,Home Furnishing,17518,1,0,History,,1
04-05-2015,B,Home Furnishing,17518,1,2,History,,-1
04-05-2015,C,Home Furnishing,17518,0,0,History,,0
04-05-2015,A,Home Furnishing,17540,0,1,History,,-1
04-05-2015,B,Home Furnishing,17540,1,0,History,,1
04-05-2015,C,Home Furnishing,17540,1,1,History,,0
04-05-2015,A,Home Furnishing,243,1,1,History,,0
04-05-2015,B,Home Furnishing,243,0,0,History,,0
04-05-2015,C,Home Furnishing,243,0,0,History,,0
04-05-2015,A,Home Furnishing,34327,4,3,History,,1
04-05-2015,B,Home Furnishing,34327,4,0,History,,4
04-05-2015,C,Home Furnishing,34327,0,1,History,,-1
04-05-2015,A,Infant W-Wear,13245,0,0,History,,0
04-05-2015,B,Infant W-Wear,13245,0,0,History,,0
04-05-2015,C,Infant W-Wear,13245,0,1,History,,-1
04-05-2015,A,Infant W-Wear,13246,0,0,History,,0
04-05-2015,B,Infant W-Wear,13246,0,0,History,,0
04-05-2015,C,Infant W-Wear,13246,0,0,History,,0
04-05-2015,A,Infant W-Wear,13247,0,0,History,,0
04-05-2015,A,Infant W-Wear,13248,0,0,History,,0
04-05-2015,B,Infant W-Wear,13248,0,0,History,,0
04-05-2015,A,Infant W-Wear,26947,0,0,History,,0
04-05-2015,B,Infant W-Wear,26947,0,0,History,,0
04-05-2015,C,Infant W-Wear,26947,0,0,History,,0
04-05-2015,A,Ladies Lower,15663,3,6,History,,-3
04-05-2015,B,Ladies Lower,15663,10,6,History,,4
04-05-2015,C,Ladies Lower,15663,1,1,History,,0
04-05-2015,A,Ladies Lower,15664,2,3,History,,-1
04-05-2015,B,Ladies Lower,15664,5,7,History,,-2
04-05-2015,C,Ladies Lower,15664,2,2,History,,0
04-05-2015,A,Ladies Lower,15665,0,2,History,,-2
04-05-2015,B,Ladies Lower,15665,0,0,History,,0
04-05-2015,C,Ladies Lower,15665,0,0,History,,0
04-05-2015,A,Ladies Lower,15666,1,1,History,,0
04-05-2015,B,Ladies Lower,15666,2,2,History,,0
04-05-2015,C,Ladies Lower,15666,4,1,History,,3
04-05-2015,A,Ladies Lower,15667,5,7,History,,-2
04-05-2015,B,Ladies Lower,15667,7,1,History,,6
04-05-2015,C,Ladies Lower,15667,7,3,History,,4
04-05-2015,A,Ladies Lower,18108,0,1,History,,-1
04-05-2015,B,Ladies Lower,18108,0,1,History,,-1
04-05-2015,C,Ladies Lower,18108,1,0,History,,1
04-05-2015,A,Ladies Lower,44,0,0,History,,0
04-05-2015,C,Ladies Lower,44,0,0,History,,0
04-05-2015,A,Ladies Upper,2871,120,144,History,,-24
04-05-2015,B,Ladies Upper,2871,88,98,History,,-10
04-05-2015,C,Ladies Upper,2871,53,35,History,,18
04-05-2015,A,Ladies Upper,2875,76,67,History,,9
04-05-2015,B,Ladies Upper,2875,72,69,History,,3
04-05-2015,C,Ladies Upper,2875,51,39,History,,12
04-05-2015,A,Ladies Upper,2876,26,32,History,,-6
04-05-2015,B,Ladies Upper,2876,26,33,History,,-7
04-05-2015,C,Ladies Upper,2876,16,13,History,,3
04-05-2015,A,Ladies Upper,2877,9,14,History,,-5
04-05-2015,B,Ladies Upper,2877,29,32,History,,-3
04-05-2015,C,Ladies Upper,2877,12,12,History,,0
04-05-2015,A,Ladies Upper,2878,54,64,History,,-10
04-05-2015,B,Ladies Upper,2878,105,104,History,,1
04-05-2015,C,Ladies Upper,2878,48,56,History,,-8
04-05-2015,A,Ladies Upper,2879,1,4,History,,-3
04-05-2015,C,Ladies Upper,2879,1,1,History,,0
04-05-2015,A,Ladies Upper,2880,0,0,History,,0
04-05-2015,B,Ladies Upper,2880,1,0,History,,1
04-05-2015,C,Ladies Upper,2880,0,0,History,,0
04-05-2015,A,Ladies Upper,33260,3,2,History,,1
04-05-2015,B,Ladies Upper,33260,0,2,History,,-2
04-05-2015,C,Ladies Upper,33260,0,0,History,,0
04-05-2015,A,Mens Lower,15350,9,1,History,,8
04-05-2015,B,Mens Lower,15350,12,9,History,,3
04-05-2015,C,Mens Lower,15350,3,6,History,,-3
04-05-2015,A,Mens Lower,15352,5,7,History,,-2
04-05-2015,B,Mens Lower,15352,5,4,History,,1
04-05-2015,C,Mens Lower,15352,16,11,History,,5
04-05-2015,A,Mens Lower,15353,7,9,History,,-2
04-05-2015,B,Mens Lower,15353,7,0,History,,7
04-05-2015,C,Mens Lower,15353,3,5,History,,-2
04-05-2015,A,Mens Lower,15355,10,8,History,,2
04-05-2015,B,Mens Lower,15355,15,9,History,,6
04-05-2015,C,Mens Lower,15355,3,5,History,,-2
04-05-2015,A,Mens Lower,15356,3,2,History,,1
04-05-2015,B,Mens Lower,15356,11,8,History,,3
04-05-2015,C,Mens Lower,15356,7,6,History,,1
04-05-2015,A,Mens Lower,15357,7,9,History,,-2
04-05-2015,B,Mens Lower,15357,12,16,History,,-4
04-05-2015,C,Mens Lower,15357,7,5,History,,2
04-05-2015,A,Mens Lower,25943,30,27,History,,3
04-05-2015,B,Mens Lower,25943,25,11,History,,14
04-05-2015,C,Mens Lower,25943,22,32,History,,-10
04-05-2015,A,Mens Lower,52,4,5,History,,-1
04-05-2015,B,Mens Lower,52,8,3,History,,5
04-05-2015,C,Mens Lower,52,2,0,History,,2
04-05-2015,A,Mens Upper,20,0,0,History,,0
04-05-2015,A,Mens Upper,2885,7,4,History,,3
04-05-2015,B,Mens Upper,2885,4,5,History,,-1
04-05-2015,C,Mens Upper,2885,4,4,History,,0
04-05-2015,A,Mens Upper,2886,0,1,History,,-1
04-05-2015,B,Mens Upper,2886,4,3,History,,1
04-05-2015,C,Mens Upper,2886,0,1,History,,-1
04-05-2015,A,Mens Upper,2887,0,2,History,,-2
04-05-2015,B,Mens Upper,2887,9,7,History,,2
04-05-2015,C,Mens Upper,2887,1,1,History,,0
04-05-2015,A,Mens Upper,19453,12,6,History,,6
04-05-2015,B,Mens Upper,19453,5,13,History,,-8
04-05-2015,C,Mens Upper,19453,7,4,History,,3
04-05-2015,A,Mens Upper,2598,114,123,History,,-9
04-05-2015,B,Mens Upper,2598,170,130,History,,40
04-05-2015,C,Mens Upper,2598,43,32,History,,11
04-05-2015,A,Mens Upper,2599,69,34,History,,35
04-05-2015,B,Mens Upper,2599,70,64,History,,6
04-05-2015,C,Mens Upper,2599,37,30,History,,7
04-05-2015,A,Mens Upper,2600,36,30,History,,6
04-05-2015,B,Mens Upper,2600,38,39,History,,-1
04-05-2015,C,Mens Upper,2600,13,12,History,,1
04-05-2015,A,Mens Upper,2601,0,3,History,,-3
04-05-2015,B,Mens Upper,2601,16,5,History,,11
04-05-2015,C,Mens Upper,2601,6,4,History,,2
04-05-2015,A,Mens Upper,2724,137,104,History,,33
04-05-2015,B,Mens Upper,2724,96,68,History,,28
04-05-2015,C,Mens Upper,2724,64,42,History,,22
04-05-2015,A,Mens Upper,2725,100,117,History,,-17
04-05-2015,B,Mens Upper,2725,90,105,History,,-15
04-05-2015,C,Mens Upper,2725,65,44,History,,21
04-05-2015,A,Mens Upper,2726,21,23,History,,-2
04-05-2015,B,Mens Upper,2726,14,22,History,,-8
04-05-2015,C,Mens Upper,2726,21,13,History,,8
04-05-2015,A,Mens Upper,29362,21,18,History,,3
04-05-2015,B,Mens Upper,29362,49,58,History,,-9
04-05-2015,C,Mens Upper,29362,22,21,History,,1
04-05-2015,A,Mens Upper,63,257,180,History,,77
04-05-2015,B,Mens Upper,63,123,69,History,,54
04-05-2015,C,Mens Upper,63,195,130,History,,65
07-05-2015,A,Footwear Mens,17295,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Footwear Mens,17295,Not Available,5,Forecast,,#VALUE!
07-05-2015,C,Footwear Mens,17295,Not Available,2,Forecast,,#VALUE!
07-05-2015,A,Footwear Mens,17298,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Footwear Mens,17298,Not Available,1,Forecast,,#VALUE!
07-05-2015,C,Footwear Mens,17298,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Footwear Mens,17300,Not Available,1,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,17514,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,17514,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,17514,Not Available,4,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,17515,Not Available,1,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,17515,Not Available,1,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,17515,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,17516,Not Available,1,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,17516,Not Available,2,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,17516,Not Available,1,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,17517,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,17517,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,17518,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,17518,Not Available,3,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,17518,Not Available,2,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,17540,Not Available,9,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,17540,Not Available,1,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,17540,Not Available,2,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,243,Not Available,1,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,243,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,243,Not Available,2,Forecast,,#VALUE!
07-05-2015,A,Home Furnishing,34327,Not Available,3,Forecast,,#VALUE!
07-05-2015,B,Home Furnishing,34327,Not Available,5,Forecast,,#VALUE!
07-05-2015,C,Home Furnishing,34327,Not Available,1,Forecast,,#VALUE!
07-05-2015,A,Infant W-Wear,13245,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Infant W-Wear,13245,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Infant W-Wear,13245,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Infant W-Wear,13246,Not Available,5,Forecast,,#VALUE!
07-05-2015,B,Infant W-Wear,13246,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Infant W-Wear,13246,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Infant W-Wear,13247,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Infant W-Wear,13248,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Infant W-Wear,13248,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Infant W-Wear,26947,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Infant W-Wear,26947,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Infant W-Wear,26947,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,15663,Not Available,8,Forecast,,#VALUE!
07-05-2015,B,Ladies Lower,15663,Not Available,13,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,15663,Not Available,1,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,15664,Not Available,5,Forecast,,#VALUE!
07-05-2015,B,Ladies Lower,15664,Not Available,1,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,15664,Not Available,3,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,15665,Not Available,0,Forecast,,#VALUE!
07-05-2015,B,Ladies Lower,15665,Not Available,3,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,15665,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,15666,Not Available,3,Forecast,,#VALUE!
07-05-2015,B,Ladies Lower,15666,Not Available,3,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,15666,Not Available,2,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,15667,Not Available,8,Forecast,,#VALUE!
07-05-2015,B,Ladies Lower,15667,Not Available,5,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,15667,Not Available,2,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,18108,Not Available,1,Forecast,,#VALUE!
07-05-2015,B,Ladies Lower,18108,Not Available,7,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,18108,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Ladies Lower,44,Not Available,2,Forecast,,#VALUE!
07-05-2015,C,Ladies Lower,44,Not Available,1,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2871,Not Available,18,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,2871,Not Available,222,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2871,Not Available,36,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2875,Not Available,54,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,2875,Not Available,163,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2875,Not Available,35,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2876,Not Available,9,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,2876,Not Available,58,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2876,Not Available,14,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2877,Not Available,21,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,2877,Not Available,49,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2877,Not Available,11,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2878,Not Available,65,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,2878,Not Available,88,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2878,Not Available,45,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2879,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2879,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,2880,Not Available,8,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,2880,Not Available,20,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,2880,Not Available,6,Forecast,,#VALUE!
07-05-2015,A,Ladies Upper,33260,Not Available,1,Forecast,,#VALUE!
07-05-2015,B,Ladies Upper,33260,Not Available,2,Forecast,,#VALUE!
07-05-2015,C,Ladies Upper,33260,Not Available,0,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,15350,Not Available,7,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,15350,Not Available,0,Forecast,,#VALUE!
07-05-2015,C,Mens Lower,15350,Not Available,11,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,15352,Not Available,5,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,15352,Not Available,1,Forecast,,#VALUE!
07-05-2015,C,Mens Lower,15352,Not Available,7,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,15353,Not Available,17,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,15353,Not Available,8,Forecast,,#VALUE!
07-05-2015,C,Mens Lower,15353,Not Available,14,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,15355,Not Available,3,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,15355,Not Available,36,Forecast,,#VALUE!
07-05-2015,C,Mens Lower,15355,Not Available,4,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,15356,Not Available,1,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,15356,Not Available,11,Forecast,,#VALUE!
07-05-2015,C,Mens Lower,15356,Not Available,15,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,15357,Not Available,7,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,15357,Not Available,23,Forecast,,#VALUE!
07-05-2015,C,Mens Lower,15357,Not Available,28,Forecast,,#VALUE!
07-05-2015,A,Mens Lower,25943,Not Available,23,Forecast,,#VALUE!
07-05-2015,B,Mens Lower,25943,Not Available,20,Forecast,,#VALUE!
